#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-05-23T11:39:32 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5ce68301a8e7	
#INFO	-out.max=unlimited	
#INFO	queryParameters=33	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/ApJ/738/79&tab:{J/ApJ/738/79/table1}&key:source=J/ApJ/738/79&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJ/738/79/table1
#-order=I
#-out=RAJ2000
#-out=DEJ2000
#-out=GLON
#-out=GLAT
#-out=gmag
#-out=u-g
#-out=g-r
#-out=D0.2
#-out=fm
#-out=cHg
#-out=bHg
#-out=d
#-out=r
#-out=x
#-out=y
#-out=z
#-out=HRV
#-out=e_HRV
#-out=Vgal
#-out=DR8
#DR8=DR8
#-out=Sloan
#Sloan=Sloan
#-out=SimbadName
#

#RESOURCE=yCat_17380079
#Name: J/ApJ/738/79
#Title: SDSS-DR8 BHB stars in the Milky Way's halo (Xue+, 2011)
#Table	J_ApJ_738_79_table1:
#Name: J/ApJ/738/79/table1
#Title: *List of 4985 blue horizontal-branch (BHB) stars selected from SDSS DR8
#Column	RAJ2000	(F9.5)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	GLON	(F10.6)	[0.02/359.85] Galactic longitude	[ucd=pos.galactic.lon]
#Column	GLAT	(F10.6)	[-81.32/88.37] Galactic latitude	[ucd=pos.galactic.lat]
#Column	gmag	(F5.2)	[12.6/20.1] Extinction-corrected g band magnitude	[ucd=phot.mag;em.opt.B]
#Column	u-g	(F5.2)	(u-g) color index after extinction correction	[ucd=phot.color;em.opt.U;em.opt.B]
#Column	g-r	(F5.2)	(g-r) color index after extinction correction	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	D0.2	(F5.2)	H{delta} line width at 20% below local continuum	[ucd=spect.line.width;em.line.Hdelta]
#Column	fm	(F5.2)	H{delta} line flux relative to continuum at line core	[ucd=phot.flux;em.line.Hdelta;spect.line]
#Column	cHg	(F5.2)	The c of H{gamma} line	[ucd=stat.fit.param]
#Column	bHg	(F5.2)	The b of H{gamma} line	[ucd=stat.fit.param]
#Column	d	(F4.1)	[2.3/77.1] Distance to the Sun (1)	[ucd=pos.distance;pos.heliocentric]
#Column	r	(F4.1)	Distance to the Galactic center (1)	[ucd=pos.distance;pos.galactocentric]
#Column	x	(F5.1)	Galactocentric x-position (1)	[ucd=pos.distance;pos.galactocentric]
#Column	y	(F5.1)	Galactocentric y-position (1)	[ucd=pos.distance;pos.galactocentric]
#Column	z	(F5.1)	Galactocentric z-postiion (1)	[ucd=phot.color;pos.galactocentric]
#Column	HRV	(F6.1)	[-476.2/456.4] Heliocentic radial velocity	[ucd=spect.dopplerVeloc]
#Column	e_HRV	(F6.1)	[0.9/22.5] Error in HRV	[ucd=stat.error]
#Column	Vgal	(F6.1)	Galactocentric radial velocity (1)	[ucd=spect.dopplerVeloc;pos.galactocentric]
#Column	DR8	(A3)	Display the SDSS-DR8 photometric catalog (II/306) within 1.5"	[ucd=meta.ref.url]
#Column	Sloan	(a5)	Display the SDSS online data for this star	[ucd=meta.ref.url]
#Column	SimbadName	(A24)	Simbad column added by the CDS	[ucd=meta.id]
RAJ2000;DEJ2000;GLON;GLAT;gmag;u-g;g-r;D0.2;fm;cHg;bHg;d;r;x;y;z;HRV;e_HRV;Vgal;DR8;Sloan;SimbadName
231.34045;+06.95414; 11.170588; 48.312111;16.88; 1.04;-0.26;24.40; 0.22; 1.06; 9.54;18.1;14.2; -3.8; -2.3; 13.5;-152.5;   2.7;-111.6;DR8;Sloan;SDSS J152521.70+065714.9
230.64018;+05.92280;  9.300017; 48.306141;15.67; 1.24;-0.14;25.17; 0.25; 0.90; 9.06;10.6; 8.0;  1.1; -1.1;  7.9; 151.2;   1.7; 187.3;DR8;Sloan;SDSS J152233.64+055522.1
150.03065;+64.33455;147.060516; 43.923164;15.59; 1.20;-0.17;26.85; 0.22; 1.04; 9.80;10.2;16.3; 14.2; -4.0;  7.1;-250.5;   1.6;-163.4;DR8;Sloan;SDSS J100007.34+642004.6
152.20799;+62.72127;148.203415; 45.621895;15.60; 1.02;-0.25;23.08; 0.25; 1.17; 9.32; 9.5;15.7; 13.7; -3.5;  6.8; -55.0;   1.8;  27.2;DR8;Sloan;SDSS J100849.90+624316.8
149.67403;+63.90972;147.674591; 44.020042;16.89; 1.29;-0.12;27.41; 0.23; 0.97; 9.80;18.6;24.3; 19.3; -7.1; 12.9;-124.6;   2.4; -39.1;DR8;Sloan;SDSS J095841.74+635435.3
150.27206;+64.41363;146.889389; 43.967594;16.18; 1.18;-0.13;26.52; 0.23; 0.93; 9.22;13.4;19.3; 16.1; -5.3;  9.3; 154.3;   2.1; 241.8;DR8;Sloan;SDSS J100105.26+642449.3
148.62283;+63.73447;148.217606; 43.715885;17.42; 1.29;-0.07;23.28; 0.25; 0.81; 7.51;23.1;28.7; 22.2; -8.8; 16.0;  10.3;   2.7;  94.9;DR8;Sloan;SDSS J095429.44+634404.5
141.63914;+10.38526;221.861496; 39.086315;19.27; 1.11; 0.00;26.74; 0.32; 0.78; 8.16;54.1;59.1; 39.3; 28.0; 34.1;  35.2;  13.0; -82.7;DR8;Sloan;SDSS J092633.39+102306.9
142.17361;+08.34519;224.498642; 38.614754;17.24; 1.08;-0.22;24.40; 0.23; 1.12;10.09;21.3;26.6; 19.9; 11.6; 13.3; -35.9;   2.9;-160.3;DR8;Sloan;SDSS J092841.65+082042.7
141.91206;+10.32579;222.085632; 39.299484;16.17; 1.24;-0.20;26.69; 0.23; 1.03; 9.93;13.3;19.1; 15.7;  6.9;  8.4; 217.3;   1.9;  99.3;DR8;Sloan;SDSS J092738.89+101932.8
143.48022;+10.33334;222.987274; 40.678970;19.41; 1.17;-0.13;28.93; 0.28; 0.86; 9.02;59.2;64.0; 40.8; 30.6; 38.6;   5.8;  10.8;-111.5;DR8;Sloan;SDSS J093355.25+101959.9
141.70119;+08.73277;223.781021; 38.384377;17.21; 1.26;-0.15;27.21; 0.21; 0.93; 9.79;21.5;26.8; 20.2; 11.7; 13.3; 294.1;   3.0; 170.8;DR8;Sloan;SDSS J092648.28+084357.9
164.84595;+16.22152;229.935898; 61.861942;15.97; 1.18;-0.01;23.85; 0.27; 0.81; 8.18;11.9;16.2; 11.6;  4.3; 10.5;   0.2;   1.8; -77.8;DR8;Sloan;SDSS J105923.02+161317.4
165.15852;+15.83649;230.957214; 61.946552;17.78; 1.18;-0.21;26.06; 0.22; 0.90; 9.35;27.9;31.2; 16.3; 10.2; 24.6; -32.1;   3.7;-111.0;DR8;Sloan;SDSS J110038.04+155011.3
164.55716;+15.06489;231.787949; 61.066605;16.64; 1.18;-0.09;24.29; 0.24; 0.93; 9.48;16.5;20.4; 12.9;  6.3; 14.5;  45.5;   2.6; -36.8;DR8;Sloan;SDSS J105813.72+150353.5
163.50030;+14.05754;232.530701; 59.678692;16.58; 1.20;-0.16;26.59; 0.23; 1.02;10.02;16.0;20.0; 12.9;  6.4; 13.9; 227.5;   2.3; 140.4;DR8;Sloan;SDSS J105400.07+140327.1
163.71197;+15.10711;230.903290; 60.373379;15.82; 1.20;-0.05;23.53; 0.25; 0.82; 7.89;11.1;15.6; 11.5;  4.3;  9.6; 143.1;   1.8;  59.8;DR8;Sloan;SDSS J105450.87+150625.6
148.95390;+50.93496;165.013840; 49.300446;18.51; 1.34;-0.08;25.12; 0.17; 0.96; 9.10;39.1;44.6; 32.6; -6.6; 29.6;  -7.9;   7.3;  29.2;DR8;Sloan;SDSS J095548.93+505606.1
147.84508;+50.61879;165.804276; 48.732246;16.06; 1.26;-0.16;24.15; 0.23; 0.94; 9.59;12.7;18.8; 16.1; -2.0;  9.5;-172.7;   2.2;-137.3;DR8;Sloan;SDSS J095122.81+503707.9
241.51994;+18.41738; 32.563576; 44.572174;16.52; 1.17;-0.26;25.78; 0.21; 1.06; 9.68;15.3;12.3; -1.2; -5.9; 10.7;-230.4;   2.0;-133.0;DR8;Sloan;SDSS J160604.79+182502.5
167.23566;+02.90262;253.174850; 55.539970;17.15; 1.18;-0.08;26.89; 0.22; 0.85; 8.52;20.4;23.1; 11.3; 11.0; 16.8; 144.9;   2.3;  27.2;DR8;Sloan;SDSS J110856.56+025409.4
167.17868;+03.65016;252.189819; 56.045341;17.07; 1.05;-0.25;23.59; 0.24; 1.13; 9.48;19.6;22.4; 11.4; 10.4; 16.3; 207.7;   2.5;  92.2;DR8;Sloan;SDSS J110842.88+033900.5
166.52879;+03.46446;251.588104; 55.461765;16.95; 1.06;-0.31;23.65; 0.21; 1.18; 9.35;18.7;21.6; 11.3; 10.0; 15.4;  69.2;   2.4; -47.8;DR8;Sloan;SDSS J110606.91+032752.0
166.15469;+03.88796;250.594330; 55.501900;16.48; 1.25;-0.18;26.21; 0.21; 0.98; 9.74;15.3;18.6; 10.9;  8.2; 12.6; 158.6;   2.0;  42.3;DR8;Sloan;SDSS J110437.12+035316.7
166.24182;+04.09744;250.440979; 55.711502;16.60; 1.06;-0.25;23.12; 0.23; 1.17; 9.52;15.9;19.1; 11.0;  8.4; 13.1; 177.1;   2.2;  61.6;DR8;Sloan;SDSS J110458.03+040550.8
166.24741;+01.68629;253.349915; 53.976543;15.79; 1.23;-0.13;26.90; 0.22; 0.89; 9.09;11.2;14.8;  9.9;  6.3;  9.0; 275.5;   1.6; 152.7;DR8;Sloan;SDSS J110459.37+014110.6
123.75629;+64.83063;151.283524; 33.209274;16.29; 1.17;-0.12;25.74; 0.23; 0.91; 9.56;14.1;20.7; 18.3; -5.7;  7.7;-150.6;   1.7; -63.5;DR8;Sloan;SDSS J081501.51+644950.2
121.01526;+66.40093;149.561249; 31.929195;17.84; 1.19;-0.10;27.65; 0.20; 1.07;10.25;28.8;35.1; 29.1;-12.4; 15.2; -55.9;   3.8;  37.4;DR8;Sloan;SDSS J080403.66+662403.3
121.47136;+66.59329;149.316193; 32.093224;18.05; 1.15;-0.08;27.60; 0.16; 0.89; 9.39;30.9;37.2; 30.5;-13.4; 16.4;  51.5;   4.0; 145.4;DR8;Sloan;SDSS J080553.12+663535.8
124.54469;+67.08015;148.567368; 33.233685;18.04; 1.04;-0.22;24.17; 0.25; 1.09; 9.98;30.8;36.9; 30.0;-13.4; 16.9; 100.8;   4.2; 195.8;DR8;Sloan;SDSS J081810.72+670448.5
126.30158;+66.76904;148.801422; 33.963688;19.16; 1.17;-0.02;23.15; 0.29; 0.88; 7.57;51.6;57.5; 44.6;-22.2; 28.8; -33.5;   8.4;  60.2;DR8;Sloan;SDSS J082512.37+664608.5
126.45727;+66.90272;148.629654; 34.000233;17.24; 1.08;-0.18;26.83; 0.22; 1.05; 9.85;21.2;27.5; 23.0; -9.2; 11.9;-168.4;   2.5; -74.3;DR8;Sloan;SDSS J082549.74+665409.8
242.84988;+17.01139; 31.371199; 42.887093;15.98; 1.14;-0.22;25.49; 0.25; 1.08;10.15;11.9; 9.3;  0.6; -4.5;  8.1;-151.8;   1.8; -54.7;DR8;Sloan;SDSS J161123.97+170041.0
241.65321;+16.19110; 29.738670; 43.645309;17.67; 1.19;-0.18;25.21; 0.21; 1.09;10.24;26.5;22.4; -8.7; -9.5; 18.3;  64.8;   5.1; 156.9;DR8;Sloan;SDSS J160636.77+161127.9
240.31615;+17.77197; 31.140087; 45.416336;16.54; 1.21;-0.16;25.96; 0.24; 0.94; 9.90;15.8;12.7; -1.5; -5.7; 11.2;-331.5;   2.4;-238.6;DR8;Sloan;SDSS J160115.87+174619.0
240.48675;+16.58171; 29.654690; 44.829075;16.45; 1.21;-0.19;25.88; 0.24; 0.95; 9.69;15.2;12.0; -1.3; -5.3; 10.7;  75.6;   2.1; 165.9;DR8;Sloan;SDSS J160156.82+163454.1
241.09138;+18.41322; 32.359550; 44.952129;17.56; 1.24;-0.12;26.67; 0.23; 0.92; 9.04;25.2;21.4; -7.1; -9.6; 17.8; -36.6;   3.3;  59.8;DR8;Sloan;SDSS J160421.93+182447.5
240.74123;+18.04657; 31.708834; 45.135544;15.67; 1.17;-0.19;27.33; 0.22; 1.01; 9.94;10.6; 8.6;  1.7; -3.9;  7.5; -59.8;   1.5;  34.8;DR8;Sloan;SDSS J160257.89+180247.6
241.31129;+18.75551; 32.914669; 44.874199;17.24; 1.25;-0.14;26.22; 0.23; 0.93; 9.33;21.7;18.2; -4.9; -8.4; 15.3;  97.8;   2.5; 195.5;DR8;Sloan;SDSS J160514.71+184519.9
240.99902;+18.22234; 32.063541; 44.967861;17.45; 1.19;-0.10;26.77; 0.20; 0.92; 8.82;24.0;20.2; -6.4; -9.0; 16.9; -21.7;   3.5;  74.0;DR8;Sloan;SDSS J160359.76+181320.4
241.47183;+18.83211; 33.089203; 44.757427;16.13; 1.20;-0.23;26.52; 0.20; 1.03; 9.93;13.1;10.5;  0.2; -5.1;  9.2;  66.9;   1.8; 165.2;DR8;Sloan;SDSS J160553.24+184955.5
241.43304;+17.81991; 31.738491; 44.439720;16.95; 1.09;-0.25;25.80; 0.21; 1.07; 9.87;18.6;15.2; -3.3; -7.0; 13.1;-157.0;   2.6; -61.3;DR8;Sloan;SDSS J160543.93+174911.6
241.82610;+17.69397; 31.760508; 44.045097;17.30; 1.16;-0.18;26.52; 0.21; 1.00;10.06;22.4;18.6; -5.7; -8.5; 15.6; -38.3;   2.9;  58.0;DR8;Sloan;SDSS J160718.26+174138.3
242.02470;+18.76974; 33.257065; 44.244122;16.55; 1.20;-0.08;25.06; 0.23; 0.85; 8.37;15.5;12.5; -1.3; -6.1; 10.8;-284.1;   2.1;-184.6;DR8;Sloan;SDSS J160805.93+184611.0
242.29132;+18.43942; 32.946243; 43.893295;16.81; 1.20;-0.23;26.39; 0.21; 1.05; 9.91;17.9;14.5; -2.8; -7.0; 12.4;-108.2;   2.2;  -8.9;DR8;Sloan;SDSS J160909.91+182621.9
242.86813;+17.91591; 32.534321; 43.196690;16.09; 1.23;-0.18;27.49; 0.23; 0.92; 9.49;12.9;10.1;  0.1; -5.0;  8.8;-201.1;   1.6;-101.7;DR8;Sloan;SDSS J161128.35+175457.2
166.61319;+03.38518;251.792130; 55.463356;16.01; 1.08;-0.24;25.16; 0.22; 1.12; 9.74;12.1;15.6; 10.1;  6.5; 10.0;  94.2;   1.7; -22.9;DR8;Sloan;SDSS J110627.16+032306.6
219.94842;+55.76215; 96.138824; 55.362995;19.65; 1.10;-0.01;22.71; 0.11; 0.90; 9.12;64.6;65.6; 11.9;-36.5; 53.1;-150.7;  13.0; -18.1;DR8;Sloan;SDSS J143947.63+554543.9
219.63031;+55.83188; 96.447823; 55.440819;18.25; 1.17;-0.03;21.46; 0.24; 0.88; 8.64;33.9;35.3; 10.2;-19.1; 27.9; -67.2;   5.9;  65.0;DR8;Sloan;SDSS J143831.28+554955.0
216.63177;+54.54956; 97.100891; 57.548687;16.44; 1.18;-0.23;26.87; 0.22; 1.04;10.35;15.1;17.5;  9.0; -8.0; 12.7;-236.6;   2.6;-111.3;DR8;Sloan;SDSS J142631.61+543258.6
217.65248;+54.89883; 96.734604; 56.892849;17.68; 1.14;-0.01;27.03; 0.27; 0.84; 8.01;26.0;27.7;  9.7;-14.1; 21.8;-142.2;   4.2; -14.7;DR8;Sloan;SDSS J143036.60+545356.0
219.85216;+54.38618; 94.438858; 56.356125;17.88; 1.20;-0.18;26.31; 0.24; 1.05;10.30;29.3;30.7;  9.3;-16.2; 24.4;-314.4;   5.6;-184.4;DR8;Sloan;SDSS J143924.50+542310.5
219.93381;+54.78184; 94.897736; 56.050121;16.28; 1.18;-0.12;25.76; 0.24; 0.94; 9.47;14.0;16.4;  8.7; -7.8; 11.6; -12.9;   2.8; 117.9;DR8;Sloan;SDSS J143944.11+544654.9
219.93892;+54.80601; 94.925484; 56.031349;16.69; 1.23;-0.14;26.24; 0.25; 0.93; 9.51;16.9;19.1;  8.8; -9.4; 14.0;-188.7;   2.8; -57.8;DR8;Sloan;SDSS J143945.34+544821.9
162.56808;+17.13178;226.248886; 60.308025;17.88; 1.21;-0.14;27.75; 0.24; 1.09;10.10;29.3;32.9; 18.0; 10.5; 25.4; 163.2;   4.6;  85.5;DR8;Sloan;SDSS J105016.33+170754.4
161.42706;+16.63136;226.226486; 59.107025;19.65; 1.26;-0.19;27.42; 0.18; 1.05; 9.44;66.1;69.4; 31.5; 24.5; 56.7; 192.8;  14.6; 111.9;DR8;Sloan;SDSS J104542.49+163752.8
245.85071;+49.90641; 77.356438; 43.935387;17.56; 1.23;-0.14;28.23; 0.20; 0.93; 9.65;25.2;25.2;  4.0;-17.7; 17.5; -80.3;   4.6;  84.5;DR8;Sloan;SDSS J162324.17+495423.2
245.65645;+50.19364; 77.778702; 44.010994;15.81; 1.21;-0.17;26.59; 0.21; 0.92; 9.83;11.3;12.8;  6.3; -7.9;  7.8;-233.0;   2.0; -68.2;DR8;Sloan;SDSS J162237.56+501137.3
243.24992;+50.33122; 78.377060; 45.495903;15.77; 1.13;-0.19;26.37; 0.22; 1.02;10.00;10.8;12.5;  6.5; -7.4;  7.7;-128.8;   1.9;  32.4;DR8;Sloan;SDSS J161259.98+501952.7
170.84471;+46.26764;159.380310; 64.140312;15.82; 1.23;-0.11;26.44; 0.21; 0.94; 9.32;11.3;16.3; 12.6; -1.7; 10.2;  88.9;   1.7; 125.9;DR8;Sloan;SDSS J112322.73+461603.5
243.47467;+50.79725; 78.983017; 45.258434;17.49; 1.25;-0.21;27.08; 0.23; 1.04;10.26;24.4;24.7;  4.7;-16.9; 17.3;-178.7;   4.0; -16.6;DR8;Sloan;SDSS J161353.92+504750.4
243.34370;+50.96250; 79.237610; 45.303673;16.10; 1.08;-0.25;24.10; 0.23; 1.16; 9.44;12.6;14.0;  6.3; -8.7;  9.0; -45.8;   2.0; 116.2;DR8;Sloan;SDSS J161322.48+505745.3
245.81857;+50.51904; 78.199471; 43.853638;17.48; 1.22;-0.15;26.48; 0.21; 1.00; 9.66;24.3;24.5;  4.4;-17.2; 16.9;-147.9;   3.3;  17.5;DR8;Sloan;SDSS J162316.47+503108.7
143.00368;+20.26780;210.335144; 44.124298;16.79; 1.12;-0.22;26.08; 0.22; 1.07; 9.50;17.3;23.1; 18.7;  6.3; 12.0;  -3.9;   2.3; -86.7;DR8;Sloan;SDSS J093200.88+201604.0
141.11819;+19.09683;211.051529; 42.062939;17.22; 1.21;-0.22;26.00; 0.22; 1.06;10.25;21.6;27.4; 21.7;  8.3; 14.5;  96.1;   3.6;   8.3;DR8;Sloan;SDSS J092428.36+190548.5
169.43974;+47.35518;158.889359; 62.705391;16.12; 1.16;-0.01;20.65; 0.24; 0.86; 7.34;12.7;17.7; 13.4; -2.1; 11.3; 108.0;   1.9; 147.3;DR8;Sloan;SDSS J111745.53+472118.6
168.58359;+45.47951;162.967621; 63.375839;18.88; 1.14;-0.28;23.79; 0.19; 1.06;10.11;45.2;49.2; 27.4; -5.9; 40.4;-129.4;   9.0; -97.7;DR8;Sloan;SDSS J111420.06+452846.2
161.03239;+14.80710;229.026581; 57.951057;17.14; 1.17;-0.14;28.30; 0.22; 0.99;10.03;20.8;24.7; 15.2;  8.3; 17.6; 209.6;   3.1; 122.0;DR8;Sloan;SDSS J104407.77+144825.5
160.99503;+17.10856;225.047546; 58.932652;16.04; 1.14;-0.23;25.46; 0.22; 1.12; 9.78;12.3;16.9; 12.5;  4.5; 10.5; 148.1;   2.1;  68.4;DR8;Sloan;SDSS J104358.80+170630.8
170.31107;+20.33310;226.327835; 68.307419;15.79; 1.19;-0.14;27.35; 0.21; 0.98; 9.65;11.1;15.3; 10.8;  3.0; 10.4; 244.0;   1.9; 187.9;DR8;Sloan;SDSS J112114.65+201959.1
171.70879;+20.93077;226.167267; 69.744408;17.26; 0.95;-0.18;23.50; 0.26; 1.13; 9.34;20.5;23.7; 12.9;  5.1; 19.2;  74.2;   3.5;  22.3;DR8;Sloan;SDSS J112650.10+205550.8
172.81541;+19.83679;230.315842; 70.254898;17.60; 1.20;-0.23;27.36; 0.21; 1.05;10.10;25.7;28.5; 13.5;  6.7; 24.2; 112.3;   3.6;  58.4;DR8;Sloan;SDSS J113115.70+195012.4
171.54629;+20.53028;227.063431; 69.451324;16.01; 1.15;-0.09;26.11; 0.23; 0.92; 9.19;12.1;16.0; 10.9;  3.1; 11.3; -49.1;   1.9;-102.6;DR8;Sloan;SDSS J112611.10+203149.0
171.34489;+19.87900;228.534149; 69.017700;18.26; 1.16;-0.14;26.67; 0.24; 1.02; 9.71;34.8;37.5; 16.2;  9.3; 32.5; -32.9;   5.0; -89.0;DR8;Sloan;SDSS J112522.77+195244.4
169.99268;+19.20253;228.761642; 67.577400;17.04; 1.16;-0.19;26.27; 0.23; 0.99;10.08;19.9;23.2; 13.0;  5.7; 18.4;-152.5;   3.1;-213.0;DR8;Sloan;SDSS J111958.23+191209.1
171.31653;+19.76249;228.799194; 68.945236;17.91; 1.18;-0.21;26.43; 0.24; 0.97; 9.94;29.6;32.4; 15.0;  8.0; 27.6; -39.1;   4.2; -95.6;DR8;Sloan;SDSS J112515.96+194544.9
136.85600;+61.46885;153.890457; 39.664749;18.14; 1.23;-0.18;24.67; 0.25; 1.06;10.28;32.9;38.8; 30.7;-11.1; 21.0; -49.8;   5.2;  24.2;DR8;Sloan;SDSS J090725.44+612808.2
135.73334;+61.21493;154.397705; 39.216537;17.07; 1.18;-0.10;25.79; 0.25; 0.98; 9.85;20.1;26.3; 22.1; -6.7; 12.7;-109.7;   2.6; -36.7;DR8;Sloan;SDSS J090255.99+611254.0
172.59100;+19.27261;231.528076; 69.817017;17.00; 1.15;-0.05;24.69; 0.24; 0.88; 9.70;19.0;22.2; 12.1;  5.1; 17.9;  27.7;   3.2; -28.5;DR8;Sloan;SDSS J113021.84+191621.4
170.70283;+18.92516;230.190140; 68.063896;18.05; 1.18;-0.08;23.35; 0.22; 0.91; 8.45;30.9;33.7; 15.4;  8.9; 28.7; 113.3;   5.4;  53.0;DR8;Sloan;SDSS J112248.67+185530.5
171.71985;+19.70508;229.391022; 69.265968;17.40; 1.21;-0.12;26.03; 0.22; 0.93; 9.01;23.5;26.5; 13.4;  6.3; 21.9;  70.3;   3.1;  14.2;DR8;Sloan;SDSS J112652.76+194218.3
171.97813;+18.94394;231.619659; 69.151932;17.67; 1.29;-0.18;25.95; 0.26; 0.93; 9.50;26.5;29.3; 13.9;  7.4; 24.8; -78.4;   4.2;-136.7;DR8;Sloan;SDSS J112754.75+185638.2
132.17902;+62.88191;152.860275; 37.193600;18.12; 1.19;-0.10;26.17; 0.25; 0.84; 8.66;32.6;38.7; 31.1;-11.9; 19.7;-124.4;   4.8; -45.3;DR8;Sloan;SDSS J084842.96+625255.2
132.87422;+63.10472;152.495270; 37.448635;18.16; 1.17;-0.17;27.64; 0.22; 1.07; 9.69;33.3;39.3; 31.4;-12.2; 20.2;-124.7;   4.4; -44.8;DR8;Sloan;SDSS J085129.81+630617.3
137.49087;+63.22109;151.608887; 39.416794;19.11; 1.06;-0.01;27.44; 0.23; 0.92; 9.32;50.4;56.1; 42.2;-18.5; 32.0; -53.6;   7.4;  26.9;DR8;Sloan;SDSS J090957.78+631316.1
171.87613;+18.88065;231.654984; 69.037216;16.82; 1.25;-0.09;23.73; 0.25; 0.88; 9.14;18.0;21.2; 12.0;  5.0; 16.8;  96.5;   2.9;  37.8;DR8;Sloan;SDSS J112730.27+185250.3
133.50439;+63.22831;152.255753; 37.693893;18.33; 1.19;-0.06;26.84; 0.26; 1.00; 9.30;35.2;41.2; 32.7;-13.0; 21.5;-123.9;   5.1; -43.5;DR8;Sloan;SDSS J085401.06+631342.1
133.44244;+63.07319;152.454407; 37.705708;18.27; 1.17;-0.04;26.41; 0.28; 0.89; 8.81;34.2;40.2; 32.0;-12.5; 20.9;-120.6;   4.0; -40.8;DR8;Sloan;SDSS J085346.18+630423.7
075.02960;-03.83604;203.103729;-26.427444;15.51; 1.08;-0.13;25.67; 0.23; 1.06; 9.93; 9.6;16.8; 15.9;  3.4; -4.3;  71.0;   1.3; -19.6;DR8;Sloan;SDSS J050007.10-035009.7
074.96667;-04.27982;203.506790;-26.693724;18.84; 1.00;-0.03;27.36; 0.35; 0.75; 7.60;44.6;51.3; 44.5; 15.9;-20.0;  84.9;   9.2;  -6.8;DR8;Sloan;SDSS J045952.00-041647.3
073.90036;-02.95588;201.632523;-26.991585;16.31; 1.14;-0.17;25.63; 0.22; 1.02; 9.78;14.2;21.3; 19.8;  4.7; -6.4;  46.1;   1.9; -39.4;DR8;Sloan;SDSS J045536.08-025721.1
075.79642;-04.47171;204.131912;-26.055258;16.57; 1.15;-0.01;22.77; 0.27; 0.86; 9.41;15.6;22.7; 20.8;  5.7; -6.9;  29.7;   2.0; -64.4;DR8;Sloan;SDSS J050311.14-042818.1
176.50891;+11.35088;255.533920; 67.977379;18.35; 1.20;-0.20;27.74; 0.28; 1.05;10.23;36.4;38.0; 11.4; 13.2; 33.7; -21.0;   6.8; -97.0;DR8;Sloan;SDSS J114602.13+112103.1
176.91313;+12.41058;254.375900; 69.025909;18.62; 1.04;-0.20;26.55; 0.22; 1.08;10.74;40.3;41.8; 11.9; 13.9; 37.6;  50.3;   6.7; -21.6;DR8;Sloan;SDSS J114739.15+122438.0
176.75359;+13.85571;251.165588; 69.946686;19.02; 1.23;-0.12;28.89; 0.13; 0.81; 8.21;49.4;50.9; 13.5; 16.0; 46.4; 121.9;   8.0;  54.5;DR8;Sloan;SDSS J114700.85+135120.5
176.20314;+12.38910;253.030380; 68.531807;18.14; 1.16;-0.10;25.46; 0.22; 0.89; 8.84;33.0;34.8; 11.5; 11.6; 30.7; -10.9;   4.6; -84.1;DR8;Sloan;SDSS J114448.75+122320.7
176.33870;+11.80846;254.376572; 68.202507;16.53; 1.18;-0.03;24.41; 0.30; 0.87; 9.03;15.4;18.0;  9.5;  5.5; 14.3; 170.7;   2.2;  95.9;DR8;Sloan;SDSS J114521.28+114830.4
177.03564;+11.75697;255.841263; 68.624146;17.44; 1.28;-0.18;26.97; 0.24; 1.00;10.41;23.8;25.8; 10.1;  8.4; 22.2; 152.0;   3.2;  78.2;DR8;Sloan;SDSS J114808.55+114525.1
177.26703;+12.00828;255.845367; 68.962418;17.27; 1.16;-0.20;26.98; 0.20; 1.04;10.39;22.1;24.2;  9.9;  7.7; 20.6; 130.1;   3.1;  57.6;DR8;Sloan;SDSS J114904.08+120029.8
177.55127;+13.46150;253.592590; 70.216248;17.15; 1.26;-0.11;23.76; 0.24; 0.82; 8.18;20.9;23.1; 10.0;  6.8; 19.7; -29.5;   2.2; -96.8;DR8;Sloan;SDSS J115012.30+132741.4
176.49109;+12.75281;252.884689; 68.988411;18.10; 1.17;-0.18;26.03; 0.23; 0.88; 9.13;32.4;34.1; 11.4; 11.1; 30.2; -10.4;   4.5; -81.9;DR8;Sloan;SDSS J114557.85+124510.1
183.96226;+04.52619;280.787628; 65.856079;15.96; 1.26;-0.07;23.52; 0.23; 0.81; 8.05;11.8;13.7;  7.1;  4.7; 10.8; 204.2;   2.1; 121.1;DR8;Sloan;SDSS J121550.94+043134.2
184.06964;+04.79416;280.813782; 66.144440;18.18; 1.19;-0.04;23.35; 0.31; 0.90; 9.47;32.8;33.2;  5.5; 13.0; 30.0;  72.4;   6.0;  -9.7;DR8;Sloan;SDSS J121616.71+044738.9
